개방자치단체코드,상세영업상태명,지번주소,도로명주소
3230000,폐업,서울특별시 송파구 방이동 34-4,"서울특별시 송파구 올림픽로32길 4, 지하동 1층 (방이동)"
3000000,영업,서울특별시 종로구 종로5가 231-25,서울특별시 종로구 종로38길 6 (종로5가)
3000000,폐업,서울특별시 종로구 청진동 92번지 지상10층 ,
3000000,폐업,서울특별시 종로구 낙원동 148-0번지 ,
3000000,폐업,서울특별시 종로구 도렴동 113-1번지 지하1층 ,
3230000,영업,서울특별시 송파구 방이동 34-8 지상2층,"서울특별시 송파구 올림픽로32길 12, 지상2층 (방이동)"
3180000,영업,서울특별시 영등포구 신길동 95-62 지하1층,"서울특별시 영등포구 영등포로 370 (신길동, 지하1층)"
3080000,폐업,서울특별시 강북구 수유동 93-1 (지하),"서울특별시 강북구 도봉로77길 9 (수유동,(지하))"
3230000,영업,서울특별시 송파구 가락동 99-1 지하1층,"서울특별시 송파구 송파대로28길 12, 지하1층 (가락동)"
3220000,영업,서울특별시 강남구 신사동 664-7,서울특별시 강남구 선릉로 843 (신사동)
3080000,영업,서울특별시 강북구 수유동 191-58,서울특별시 강북구 한천로139길 9 (수유동)
3220000,영업,서울특별시 강남구 논현동 84-0 송암빌딩,"서울특별시 강남구 언주로 709 (논현동,송암빌딩)"
3010000,영업,서울특별시 중구 광희동1가 98-0 (지하1층),"서울특별시 중구 마른내로 155-1 (광희동1가,(지하1층))"
3010000,영업,서울특별시 중구 오장동 139-8,서울특별시 중구 마른내로 125 (오장동)
3240000,영업,서울특별시 강동구 길동 413-51,서울특별시 강동구 진황도로 105 (길동)
3220000,영업,서울특별시 강남구 논현동 241-16,서울특별시 강남구 학동로50길 7 (논현동)
3220000,폐업,서울특별시 강남구 역삼동 648-3,"서울특별시 강남구 강남대로94길 54, 지하1층 (역삼동)"
3220000,영업,서울특별시 강남구 논현동 118-17 세한빌딩 지하1층,"서울특별시 강남구 학동로 339, 세한빌딩 지하1층 (논현동)"
3050000,폐업,서울특별시 동대문구 답십리동 176번지 ,
3010000,영업,서울특별시 중구 충무로3가 24-5 지상2층,"서울특별시 중구 수표로 22-14, 2층 (충무로3가)"
3000000,영업,서울특별시 종로구 종로5가 231-9 지상2층,"서울특별시 종로구 종로 236-1 (종로5가,지상2층)"
3000000,영업,서울특별시 종로구 창신동 442-3 7층,"서울특별시 종로구 종로 286, 7층 (창신동)"
3180000,영업,서울특별시 영등포구 여의도동 44-24,"서울특별시 영등포구 여의대방로65길 20, 지하1층 101호 (여의도동)"
3050000,영업,서울특별시 동대문구 장안동 372-1 지하1층,"서울특별시 동대문구 장한로 115, 지하1층 (장안동)"
3170000,영업,서울특별시 금천구 가산동 141-8 지상2층 (구로동길 265),"서울특별시 금천구 가산로 148, 지상2층 (가산동)"
3240000,영업,서울특별시 강동구 길동 459-2,"서울특별시 강동구 천호대로 1135, 2층 206호 (길동)"
3000000,폐업,서울특별시 종로구 연지동 246-0번지 ,
3200000,영업,서울특별시 관악구 신림동 1639-1 신림빌딩,"서울특별시 관악구 남부순환로 1588, 신림빌딩 3층 (신림동)"
3010000,영업,서울특별시 중구 초동 70-4 (지상3층),"서울특별시 중구 마른내로 42 (초동,(지상3층))"
3020000,영업,서울특별시 용산구 남영동 61-6 (지상2층),"서울특별시 용산구 한강대로 280-2 (남영동,(지상2층))"
3000000,폐업,서울특별시 종로구 종로5가 231-15,"서울특별시 종로구 종로36가길 4, 1층 (종로5가)"
3050000,폐업,서울특별시 동대문구 장안동 371-10 지하1층,"서울특별시 동대문구 장한로25길 3, 지하1층 (장안동)"
3140000,영업,서울특별시 양천구 목동 602-1 지하 1층,"서울특별시 양천구 공항대로 564, 지하 1층 (목동)"
3150000,영업,서울특별시 강서구 화곡동 1006-3 (지하 1층),"서울특별시 강서구 강서로 245, 지하 1층 (화곡동, 3동)"
3200000,영업,서울특별시 관악구 신림동 529-7,서울특별시 관악구 난곡로66길 7 (신림동)
3000000,폐업,서울특별시 종로구 내수동 167-0번지 (지하1) ,
3000000,폐업,서울특별시 종로구 효제동 318-1번지 ,
3010000,폐업,서울특별시 중구 북창동 63-0번지 ,
3010000,폐업,서울특별시 중구 중림동 10-1번지 ,
3060000,폐업,서울특별시 중랑구 묵동 164-7번지 ,
3010000,영업,서울특별시 중구 충무로2가 50-3 1~2층,서울특별시 중구 삼일대로4길 17 (충무로2가)
3220000,영업,서울특별시 강남구 신사동 502-11 영일빌딩,"서울특별시 강남구 강남대로 620, 영일빌딩 지1층 (신사동)"
3080000,영업,서울특별시 강북구 수유동 229-2 덕인빌딩 ,"서울특별시 강북구 도봉로87길 3, 덕인빌딩 2층 201호 (수유동)"
3150000,영업,서울특별시 강서구 화곡동 1105-5 (지하 1층),"서울특별시 강서구 화곡로 313, 지하 1층 (화곡동, 6동)"
3230000,영업,서울특별시 송파구 방이동 34-9 B1호,서울특별시 송파구 올림픽로32길 14 (방이동)
3150000,영업,서울특별시 강서구 화곡동 901-15 시온빌딩 지하1층,"서울특별시 강서구 강서로7길 35, 시온빌딩 지하1층 (화곡동)"
3150000,영업,서울특별시 강서구 화곡동 901-15 시온빌딩 501호,"서울특별시 강서구 강서로7길 35, 시온빌딩 5층 501호 (화곡동)"
3200000,영업,서울특별시 관악구 신림동 1431-18,"서울특별시 관악구 신림동1길 25-6, 지하1층 (신림동)"
3020000,영업,서울특별시 용산구 한남동 737-25 지하1층,"서울특별시 용산구 이태원로 221, 지하1층 (한남동, 임피리얼팰리스 부티크호텔)"
3220000,영업,서울특별시 강남구 논현동 248-7 지하1층,"서울특별시 강남구 언주로 640, 지하1층 (논현동)"
3200000,영업,서울특별시 관악구 신림동 1640-29 제일빌딩,"서울특별시 관악구 남부순환로176길 9, 제일빌딩 2층 (신림동)"
3200000,영업,서울특별시 관악구 신림동 1640-29 제일빌딩,"서울특별시 관악구 남부순환로176길 9, 제일빌딩 2층 (신림동)"
3010000,폐업,서울특별시 중구 북창동 17-1번지 ,
3000000,영업,서울특별시 종로구 종로5가 94번지 지상1층 ,"서울특별시 종로구 종로 211 (종로5가,지상1층)"
3210000,영업,서울특별시 서초구 서초동 1588-1 지하1층,"서울특별시 서초구 반포대로14길 54, 지하1층 (서초동)"
3000000,영업,서울특별시 종로구 종로5가 231-25 지상2층,"서울특별시 종로구 종로38길 6 (종로5가,지상2층)"
3100000,영업,서울특별시 노원구 상계동 730-5 지하2호,"서울특별시 노원구 동일로 1393, 지하층 지하2호 (상계동)"
3240000,영업,서울특별시 강동구 길동 459-4,"서울특별시 강동구 양재대로 1441, 지1층 (길동)"
3200000,영업,서울특별시 관악구 신림동 1639-19 지하1층,"서울특별시 관악구 남부순환로 1594-1, 지하1층 (신림동)"
3000000,영업,서울특별시 종로구 종로5가 55번지 ,서울특별시 종로구 종로 227-5 (종로5가)
3110000,영업,서울특별시 은평구 응암동 599-37번지 지1층 ,"서울특별시 은평구 응암로11길 6-2, 지1층 (응암동)"
3000000,영업,서울특별시 종로구 내수동 75번지 용비어천가 지하102호 ,"서울특별시 종로구 새문안로3길 36 (내수동,용비어천가 지하102호)"
3180000,영업,"서울특별시 영등포구 여의도동 11-11 한서리버파크 지상1층 104호중일부,105호","서울특별시 영등포구 여의서로 43 (여의도동,한서리버파크 지상1층 104호중일부,105호)"
3150000,영업,서울특별시 강서구 화곡동 346-1 (지하 1층),"서울특별시 강서구 강서로 55, 지하 1층 (화곡동, 1동)"
3120000,영업,서울특별시 서대문구 남가좌동 102-19,서울특별시 서대문구 수색로2길 14 (남가좌동)
3010000,폐업,서울특별시 중구 북창동 63-0,서울특별시 중구 세종대로14길 18 (북창동)
3010000,폐업,서울특별시 중구 명동1가 6-0번지 ,
3130000,폐업,서울특별시 마포구 노고산동 106-6번지 ,
3130000,영업,서울특별시 마포구 공덕동 256-13,"서울특별시 마포구 만리재로 15 (공덕동, 제일빌딩 지하1층 1,3,4,5호)"
3130000,폐업,서울특별시 마포구 노고산동 57-18번지 ,
3200000,영업,서울특별시 관악구 신림동 1424-11,"서울특별시 관악구 신림로 356, 3층 2호 (신림동)"
3130000,영업,서울특별시 마포구 노고산동 57-46 신촌아이스페이스오피스텔,"서울특별시 마포구 서강로 131, 신촌아이스페이스오피스텔 지하1층 비101호 (노고산동)"
3150000,영업,서울특별시 강서구 화곡동 1105-12 스카이관광호텔 (지하 1층),"서울특별시 강서구 우장산로 128, 스카이관광호텔 지하 1층 (화곡동)"
3010000,영업,서울특별시 중구 오장동 148-18,서울특별시 중구 마른내로 121-1 (오장동)
3130000,영업,서울특별시 마포구 서교동 351-27,"서울특별시 마포구 동교로 164 (서교동, 지1층)"
3180000,영업,"서울특별시 영등포구 영등포동3가 17-5 ,2층","서울특별시 영등포구 영등포로46길 10 (영등포동3가,,2층)"
3150000,영업,서울특별시 강서구 마곡동 795-6 뉴골든타워 (지상 8층) 802호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 802호 (마곡동)"
3200000,영업,서울특별시 관악구 신림동 1432-73 지상4층,"서울특별시 관악구 신림로 353 (신림동,지상4층)"
3240000,폐업,서울특별시 강동구 길동 446-2,"서울특별시 강동구 진황도로 90, 지1층 (길동)"
3150000,영업,서울특별시 강서구 마곡동 795-6 뉴골든타워,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 지하1층 104호 (마곡동)"
3230000,영업,서울특별시 송파구 가락동 99-2 가락훼미리오피스텔2차 지하2층,"서울특별시 송파구 송파대로28길 6, 지하2층 (가락동, 가락훼미리오피스텔2차)"
3150000,영업,서울특별시 강서구 마곡동 795-6 뉴골든타워,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 지상5층 504호 (마곡동)"
3170000,영업,서울특별시 금천구 시흥동 999-42 지하1층,"서울특별시 금천구 시흥대로 237 (시흥동, 지하1층)"
3090000,영업,서울특별시 도봉구 창동 3-4,"서울특별시 도봉구 마들로11길 71, 지하1층 (창동)"
3080000,영업,서울특별시 강북구 수유동 229-37,"서울특별시 강북구 도봉로87길 3-8, 1층 (수유동)"
3010000,폐업,서울특별시 중구 북창동 134-1번지 (지하1층) ,
3190000,영업,서울특별시 동작구 사당동 147-102,서울특별시 동작구 사당로 307 (사당동)
3220000,영업,"서울특별시 강남구 삼성동 142-29 지상 4,5,6층","서울특별시 강남구 선릉로92길 38 (삼성동,지상 4,5,6층)"
3040000,영업,서울특별시 광진구 구의동 252-44,서울특별시 광진구 자양로 112 (구의동)
3140000,영업,서울특별시 양천구 목동 651-9 지하 1층,"서울특별시 양천구 등촌로 182, 지하 1층 (목동)"
3220000,영업,서울특별시 강남구 삼성동 142-29 7~8층,"서울특별시 강남구 선릉로92길 38 (삼성동,7~8층)"
3170000,영업,서울특별시 금천구 가산동 141-8 지하1층,"서울특별시 금천구 가산로 148, 지하1층 (가산동)"
3200000,영업,서울특별시 관악구 신림동 1422-17,서울특별시 관악구 남부순환로 1627 (신림동)
3140000,영업,서울특별시 양천구 신정동 1030-1 지하 1층,"서울특별시 양천구 신월로 292, 지하 1층 (신정동)"
3170000,영업,서울특별시 금천구 시흥동 889-7 지상 2층,"서울특별시 금천구 시흥대로52길 43 (시흥동,지상 2층)"
3170000,영업,서울특별시 금천구 독산동 1031-25,"서울특별시 금천구 시흥대로 354, 지하1층 (독산동)"
3160000,폐업,서울특별시 구로구 오류동 54-7번지 ,
3200000,영업,서울특별시 관악구 신림동 1431-2,"서울특별시 관악구 신림로 371, 지하1층 (신림동)"
3160000,폐업,서울특별시 구로구 개봉동 70-16번지 ,서울특별시 구로구 고척로18길 59-20 (개봉동)
3160000,폐업,서울특별시 구로구 오류동 55-50번지 ,
3160000,폐업,서울특별시 구로구 오류동 33-78번지 ,"서울특별시 구로구 경인로 232, 2층 (오류동)"
3090000,영업,서울특별시 도봉구 창동 13,"서울특별시 도봉구 마들로11길 65, 지하2층 (창동, 유진빌딩)"
3090000,폐업,"서울특별시 도봉구 창동 12-1 2층 201,202,203,204호","서울특별시 도봉구 노해로69길 21-11, 2층 201,202,203,204호 (창동)"
3170000,영업,서울특별시 금천구 시흥동 883-18번지 지하1층 ,"서울특별시 금천구 시흥대로 222, 지하1층 (시흥동)"
3220000,폐업,서울특별시 강남구 신사동 630-19 지하1층,"서울특별시 강남구 도산대로 307 (신사동,지하1층)"
3110000,영업,서울특별시 은평구 응암동 590-2,서울특별시 은평구 가좌로 229 (응암동)
3180000,영업,서울특별시 영등포구 영등포동3가 15-3,"서울특별시 영등포구 영중로10길 28-1, 3층 (영등포동3가)"
3080000,영업,서울특별시 강북구 수유동 191-66,서울특별시 강북구 한천로139길 33 (수유동)
3170000,영업,서울특별시 금천구 시흥동 121-9번지 지하1층 ,"서울특별시 금천구 시흥대로63길 3, 지하1층 (시흥동)"
3170000,영업,서울특별시 금천구 가산동 140-29 지하1층,"서울특별시 금천구 디지털로 206, 지하1층 (가산동)"
3170000,영업,서울특별시 금천구 시흥동 889-19 지하1층 (시흥대로 479),"서울특별시 금천구 시흥대로 208 (시흥동,지하1층 (시흥대로 479))"
3220000,영업,서울특별시 강남구 삼성동 143 지하1층,"서울특별시 강남구 테헤란로69길 16, 지하1층 (삼성동)"
3170000,영업,서울특별시 금천구 가산동 140-8 지하1층,"서울특별시 금천구 가산로 149 (가산동,지하1층)"
3170000,영업,"서울특별시 금천구 시흥동 999-48 ,49 지하1층","서울특별시 금천구 금하로 619, 지하1층 (시흥동)"
3170000,폐업,서울특별시 금천구 시흥동 995-4번지 지하1층 (금천로 223) ,
3190000,영업,서울특별시 동작구 노량진동 28-7,서울특별시 동작구 노량진로 90 (노량진동)
