포인트 wkt,읍면동명
POINT(127.018328 37.563561),신당동
POINT(127.018614 37.563458),신당동
POINT(127.018732 37.563452),신당동
POINT(127.018732 37.563452),신당동
POINT(127.018732 37.563452),신당동
POINT(127.019179 37.563314),신당동
POINT(127.019732 37.565565),신당동
POINT(127.019642 37.565565),신당동
POINT(127.019672 37.565381),신당동
POINT(127.019749 37.565364),신당동
POINT(127.019680 37.565269),신당동
POINT(127.019642 37.565190),신당동
POINT(127.019761 37.565185),신당동
POINT(127.019633 37.565090),신당동
POINT(127.019633 37.565090),신당동
POINT(127.019761 37.565100),신당동
POINT(127.019761 37.565100),신당동
POINT(127.019761 37.565100),신당동
POINT(127.019744 37.564923),신당동
POINT(127.019680 37.564790),신당동
POINT(127.019680 37.564790),신당동
POINT(127.019680 37.564790),신당동
POINT(127.019680 37.564790),신당동
POINT(127.019706 37.564586),신당동
POINT(127.019697 37.564470),신당동
POINT(127.019693 37.564269),신당동
POINT(127.019735 37.564130),신당동
POINT(127.019735 37.564130),신당동
POINT(127.019650 37.563919),신당동
POINT(127.019581 37.563823),신당동
POINT(127.019727 37.565235),신당동
POINT(127.019356 37.563290),신당동
POINT(127.019794 37.564042),신당동
POINT(127.019730 37.564510),신당동
POINT(127.019073 37.562904),신당동
POINT(127.018434 37.561848),신당동
POINT(127.019742 37.565111),신당동
POINT(127.019742 37.565111),신당동
POINT(127.019779 37.564036),신당동
POINT(127.019771 37.564036),신당동
POINT(127.019409 37.563328),신당동
POINT(127.019356 37.563290),신당동
POINT(127.019249 37.563240),신당동
POINT(127.019325 37.563221),신당동
POINT(127.019127 37.562954),신당동
POINT(127.019073 37.562904),신당동
POINT(127.018966 37.562759),신당동
POINT(127.018966 37.562759),신당동
POINT(127.018715 37.562309),신당동
POINT(127.018608 37.562122),신당동
POINT(127.018143 37.561219),신당동
POINT(127.018395 37.561820),신당동
POINT(127.018711 37.562268),신당동
POINT(127.018268 37.561597),신당동
POINT(127.018268 37.561597),신당동
POINT(127.018167 37.561449),신당동
POINT(127.018257 37.561493),신당동
POINT(127.018233 37.561399),신당동
POINT(127.019296 37.563218),신당동
POINT(127.019775 37.564039),신당동
POINT(127.018966 37.562759),신당동
POINT(127.018966 37.562759),신당동
POINT(127.019356 37.563290),신당동
POINT(127.019356 37.563290),신당동
POINT(127.012701 37.558075),신당동
POINT(127.012932 37.557991),신당동
POINT(127.013096 37.557929),신당동
POINT(127.013096 37.557929),신당동
POINT(127.013096 37.557929),신당동
POINT(127.013383 37.557839),신당동
POINT(127.013383 37.557839),신당동
POINT(127.013651 37.557734),신당동
POINT(127.013651 37.557734),신당동
POINT(127.013651 37.557734),신당동
POINT(127.014023 37.557663),신당동
POINT(127.014149 37.557579),신당동
POINT(127.014412 37.557374),신당동
POINT(127.014398 37.557484),신당동
POINT(127.014469 37.557465),신당동
POINT(127.014469 37.557465),신당동
POINT(127.014469 37.557465),신당동
POINT(127.014850 37.557307),신당동
POINT(127.015105 37.557175),신당동
POINT(127.015105 37.557175),신당동
POINT(127.015257 37.557120),신당동
POINT(127.015257 37.557120),신당동
POINT(127.015539 37.557060),신당동
POINT(127.015532 37.557104),신당동
POINT(127.015586 37.557079),신당동
POINT(127.015586 37.557079),신당동
POINT(127.011652 37.556147),신당동
POINT(127.011799 37.556083),신당동
POINT(127.011563 37.556166),신당동
POINT(127.011742 37.556122),신당동
POINT(127.011907 37.556054),신당동
POINT(127.012153 37.555995),신당동
POINT(127.012227 37.555956),신당동
POINT(127.012530 37.555856),신당동
POINT(127.012558 37.555878),신당동
POINT(127.012338 37.555916),신당동
POINT(127.012718 37.555752),신당동
POINT(127.012913 37.555680),신당동
POINT(127.013066 37.555630),신당동
POINT(127.013177 37.555587),신당동
POINT(127.013620 37.555604),신당동
POINT(127.013575 37.555496),신당동
POINT(127.013659 37.555658),신당동
POINT(127.013728 37.555785),신당동
POINT(127.013698 37.555727),신당동
POINT(127.013826 37.555935),신당동
POINT(127.013793 37.555880),신당동
POINT(127.013862 37.555975),신당동
POINT(127.013898 37.556049),신당동
POINT(127.013847 37.556009),신당동
POINT(127.014006 37.556245),신당동
POINT(127.014048 37.556316),신당동
POINT(127.014096 37.556369),신당동
POINT(127.014171 37.556512),신당동
POINT(127.014252 37.556667),신당동
POINT(127.014204 37.556571),신당동
POINT(127.014225 37.556624),신당동
POINT(127.014370 37.562340),신당동
POINT(127.014350 37.562340),신당동
POINT(127.014380 37.562330),신당동
POINT(127.014350 37.562290),신당동
POINT(127.014280 37.562380),신당동
POINT(127.014220 37.562370),신당동
POINT(127.013920 37.562440),신당동
POINT(127.013770 37.562530),신당동
POINT(127.013700 37.562560),신당동
POINT(127.013680 37.562560),신당동
POINT(127.013250 37.562800),신당동
POINT(127.013220 37.562820),신당동
POINT(127.013230 37.562820),신당동
POINT(127.013080 37.562900),신당동
POINT(127.013010 37.562970),신당동
POINT(127.012960 37.562970),신당동
POINT(127.012960 37.562970),신당동
POINT(127.012650 37.563110),신당동
POINT(127.012170 37.563400),신당동
POINT(127.012170 37.563410),신당동
POINT(127.012170 37.563410),신당동
POINT(127.012160 37.563420),신당동
POINT(127.011960 37.563500),신당동
POINT(127.011960 37.563520),신당동
POINT(127.011940 37.563520),신당동
POINT(127.011770 37.563620),신당동
POINT(127.011770 37.563620),신당동
POINT(127.011540 37.563760),신당동
POINT(127.011340 37.563800),신당동
POINT(127.011330 37.563800),신당동
POINT(127.010920 37.564040),신당동
POINT(127.010900 37.564070),신당동
POINT(127.010520 37.564250),신당동
POINT(127.010510 37.564270),신당동
POINT(127.010310 37.564400),신당동
POINT(127.010310 37.564400),신당동
POINT(127.010340 37.564450),신당동
POINT(127.010320 37.564430),신당동
POINT(127.022850 37.565980),황학동
POINT(127.023060 37.566260),황학동
POINT(127.023100 37.566460),황학동
POINT(127.023100 37.566460),황학동
POINT(127.023111 37.566623),황학동
POINT(127.023133 37.566912),황학동
POINT(127.023160 37.567420),황학동
POINT(127.023120 37.567650),황학동
POINT(126.963946 37.559199),중림동
POINT(126.963946 37.559199),중림동
POINT(126.963990 37.559047),중림동
POINT(126.963990 37.559047),중림동
POINT(126.964250 37.558784),중림동
POINT(126.964250 37.558784),중림동
POINT(126.964250 37.558784),중림동
POINT(126.964226 37.558724),중림동
POINT(126.964226 37.558724),중림동
POINT(126.964266 37.558471),중림동
POINT(126.964266 37.558471),중림동
POINT(126.964235 37.558497),중림동
POINT(126.964310 37.558202),중림동
POINT(126.964310 37.558202),중림동
POINT(126.964310 37.558202),중림동
POINT(126.964240 37.558144),중림동
POINT(126.964240 37.558144),중림동
POINT(126.964078 37.557946),중림동
POINT(126.964194 37.557852),중림동
POINT(126.964221 37.557711),중림동
POINT(126.964152 37.557700),중림동
POINT(126.964182 37.557658),중림동
POINT(126.964182 37.557611),중림동
POINT(126.967545 37.555767),중림동
POINT(126.967575 37.555798),중림동
POINT(126.967590 37.555828),중림동
POINT(126.967590 37.555828),중림동
POINT(126.967583 37.555851),중림동
POINT(126.967598 37.555878),중림동
POINT(126.967537 37.556080),중림동
POINT(126.967552 37.556309),중림동
POINT(126.967613 37.556595),중림동
POINT(126.967613 37.556614),중림동
POINT(126.967606 37.556629),중림동
POINT(126.967628 37.556648),중림동
POINT(126.967598 37.556656),중림동
POINT(126.967613 37.557079),중림동
POINT(126.967682 37.557228),중림동
POINT(126.967735 37.557224),중림동
POINT(126.967781 37.557278),중림동
POINT(126.968048 37.557602),중림동
POINT(126.968048 37.557606),중림동
POINT(126.968185 37.557713),중림동
POINT(126.984466 37.544249),용산동2가
POINT(126.968269 37.557789),중림동
POINT(126.968277 37.557796),중림동
POINT(126.968575 37.558128),중림동
POINT(126.968544 37.558132),중림동
POINT(126.968536 37.558132),중림동
POINT(126.968536 37.558128),중림동
POINT(126.968613 37.558525),중림동
POINT(126.968651 37.558540),중림동
POINT(126.968643 37.558537),중림동
POINT(126.968651 37.558537),중림동
POINT(126.968643 37.558559),중림동
POINT(126.968842 37.559013),중림동
POINT(126.965670 37.560325),중림동
POINT(126.965950 37.560231),중림동
POINT(126.965950 37.560232),중림동
POINT(126.965950 37.560231),중림동
POINT(126.965950 37.560231),중림동
POINT(126.966025 37.560133),중림동
POINT(126.966025 37.560133),중림동
POINT(126.966025 37.560133),중림동
POINT(126.966025 37.560133),중림동
POINT(126.966050 37.560012),중림동
POINT(126.966185 37.559725),중림동
POINT(126.966048 37.559731),중림동
POINT(126.966048 37.559731),중림동
POINT(126.965869 37.559582),중림동
POINT(126.965854 37.559587),중림동
POINT(126.965797 37.559608),중림동
POINT(126.965655 37.559343),중림동
POINT(126.965728 37.559370),중림동
POINT(126.965728 37.559370),중림동
POINT(126.965728 37.559370),중림동
POINT(126.965562 37.558913),중림동
POINT(126.965562 37.558913),중림동
POINT(126.977622 37.550042),후암동
POINT(126.977624 37.550013),후암동
POINT(126.977624 37.550013),후암동
POINT(126.977902 37.549933),후암동
POINT(126.978054 37.549890),후암동
POINT(126.978036 37.549924),후암동
POINT(126.978162 37.549852),후암동
POINT(126.978107 37.549808),후암동
POINT(126.978107 37.549808),후암동
POINT(126.978677 37.549696),후암동
POINT(126.978647 37.549648),후암동
POINT(126.978647 37.549648),후암동
POINT(126.978852 37.549584),후암동
POINT(126.979062 37.549528),후암동
POINT(126.979062 37.549528),후암동
POINT(126.979094 37.549546),후암동
POINT(126.979330 37.549464),후암동
POINT(126.979335 37.549483),후암동
POINT(126.979335 37.549483),후암동
POINT(126.979606 37.549374),후암동
POINT(126.979594 37.549346),후암동
POINT(126.979594 37.549346),후암동
POINT(126.979985 37.549251),후암동
POINT(126.979985 37.549214),후암동
POINT(126.984452 37.544201),용산동2가
POINT(126.979985 37.549214),후암동
POINT(126.980054 37.549198),후암동
POINT(126.980273 37.549190),후암동
POINT(126.980273 37.549190),후암동
POINT(126.980284 37.549158),후암동
POINT(126.980668 37.549026),후암동
POINT(126.980873 37.548982),후암동
POINT(126.981101 37.548916),후암동
POINT(126.981434 37.548889),후암동
POINT(126.981434 37.548889),후암동
POINT(126.981460 37.548853),후암동
POINT(126.981616 37.548790),후암동
POINT(126.981960 37.548711),후암동
POINT(126.982158 37.548683),후암동
POINT(126.985370 37.545732),용산동2가
POINT(126.985285 37.545733),용산동2가
POINT(126.985282 37.545419),용산동2가
POINT(126.985282 37.545419),용산동2가
POINT(126.985296 37.545319),용산동2가
POINT(126.985305 37.545189),용산동2가
POINT(126.985267 37.544896),용산동2가
POINT(126.985155 37.544703),용산동2가
POINT(126.985146 37.544661),용산동2가
POINT(126.985146 37.544661),용산동2가
POINT(126.985091 37.544659),용산동2가
POINT(126.984923 37.544586),용산동2가
POINT(126.984968 37.544534),용산동2가
POINT(126.984796 37.544439),용산동2가
POINT(126.984796 37.544439),용산동2가
POINT(126.984747 37.544435),용산동2가
POINT(126.984377 37.544111),용산동2가
POINT(126.984377 37.544111),용산동2가
POINT(126.984312 37.543971),용산동2가
POINT(126.984261 37.543840),용산동2가
POINT(126.984196 37.543631),용산동2가
POINT(126.984138 37.543570),용산동2가
POINT(126.984138 37.543570),용산동2가
POINT(126.984167 37.543592),용산동2가
POINT(126.972584 37.545231),남영동
POINT(126.972643 37.545332),남영동
POINT(126.972793 37.545458),남영동
POINT(126.972793 37.545458),남영동
POINT(126.973136 37.545543),남영동
POINT(126.973136 37.545543),남영동
POINT(126.973284 37.545566),남영동
POINT(126.973208 37.545577),남영동
POINT(126.973282 37.545586),남영동
POINT(126.973368 37.545552),남영동
POINT(126.973368 37.545552),남영동
POINT(126.973368 37.545552),남영동
POINT(126.973334 37.545600),남영동
POINT(126.973313 37.545587),남영동
POINT(126.973313 37.545587),남영동
POINT(126.973240 37.545826),남영동
POINT(126.973189 37.546075),남영동
POINT(126.973196 37.546131),남영동
POINT(126.973196 37.546131),남영동
POINT(126.973196 37.546131),남영동
POINT(126.973140 37.546306),남영동
POINT(126.973098 37.546457),남영동
POINT(126.973064 37.546501),남영동
POINT(126.973031 37.546520),남영동
POINT(126.973031 37.546520),남영동
POINT(126.972970 37.546691),남영동
POINT(126.972991 37.546773),남영동
POINT(126.972991 37.546773),남영동
POINT(126.972991 37.546773),남영동
POINT(126.972839 37.546829),남영동
POINT(126.972716 37.546827),남영동
POINT(126.972756 37.546803),남영동
POINT(126.972577 37.546828),남영동
POINT(126.972577 37.546828),남영동
POINT(126.972379 37.546842),남영동
POINT(126.972266 37.546842),남영동
POINT(126.972239 37.546846),남영동
POINT(126.972092 37.546833),남영동
POINT(126.966913 37.544982),청파동2가
POINT(126.966887 37.544999),청파동2가
POINT(126.966887 37.544999),청파동2가
POINT(126.966960 37.545198),청파동2가
POINT(126.966946 37.545289),청파동2가
POINT(126.966976 37.545299),청파동2가
POINT(126.966976 37.545299),청파동2가
POINT(126.967008 37.545658),청파동2가
POINT(126.967019 37.545648),청파동2가
POINT(126.967019 37.545648),청파동2가
POINT(126.967148 37.545801),청파동2가
POINT(126.967321 37.546077),청파동2가
POINT(126.967343 37.546144),청파동2가
POINT(126.967388 37.546183),청파동2가
POINT(126.967388 37.546183),청파동2가
POINT(126.967492 37.546336),청파동2가
POINT(126.967270 37.546387),청파동2가
POINT(126.967261 37.546373),청파동2가
POINT(126.967261 37.546373),청파동2가
POINT(126.967132 37.546458),청파동2가
POINT(126.967132 37.546458),청파동2가
POINT(126.967132 37.546458),청파동2가
POINT(126.966819 37.546529),청파동2가
POINT(126.966819 37.546529),청파동2가
POINT(126.966495 37.546544),청파동2가
POINT(126.966495 37.546544),청파동2가
POINT(126.966463 37.546530),청파동2가
POINT(126.966224 37.546520),청파동2가
POINT(126.966043 37.546476),청파동2가
POINT(126.965820 37.546427),청파동2가
POINT(126.965820 37.546427),청파동2가
POINT(126.965820 37.546427),청파동2가
POINT(126.965715 37.546429),청파동2가
POINT(126.965534 37.546526),청파동2가
POINT(126.965340 37.546630),청파동2가
POINT(126.965097 37.546778),청파동2가
POINT(126.964985 37.546813),청파동2가
POINT(126.964910 37.546887),청파동2가
POINT(126.965187 37.546723),청파동2가
POINT(126.966869 37.544090),청파동3가
POINT(126.966845 37.544074),청파동3가
POINT(126.966869 37.544090),청파동3가
POINT(126.967022 37.544061),청파동3가
